효능군,품목명
혈압강하작용의약품,바르디핀정10/160밀리그램_(1정)
혈압강하작용의약품,콤비포지정10/160밀리그램_(1정)
혈압강하작용의약품,콤비포지정10/160밀리그램_(1정)
혈압강하작용의약품,휴니즈발사르핀정10/160mg_(1정)
혈압강하작용의약품,휴니즈발사르핀정10/160mg_(1정)
혈압강하작용의약품,알파포지정10/160밀리그램_(1정)
혈압강하작용의약품,알파포지정10/160밀리그램_(1정)
혈압강하작용의약품,"발사렉스정10/160밀리그램(암로디핀, 발사르탄)_(1정)"
혈압강하작용의약품,"발사렉스정10/160밀리그램(암로디핀, 발사르탄)_(1정)"
혈압강하작용의약품,하이포지정10/160밀리그램_(1정)
혈압강하작용의약품,하이포지정10/160밀리그램_(1정)
혈압강하작용의약품,엑스콤비정10/160밀리그램_(1정)
혈압강하작용의약품,엑스콤비정10/160밀리그램_(1정)
혈압강하작용의약품,아미포지정10/160밀리그램_(1정)
혈압강하작용의약품,아미포지정10/160밀리그램_(1정)
혈압강하작용의약품,디스포지정10/160mg_(1정)
혈압강하작용의약품,디스포지정10/160mg_(1정)
혈압강하작용의약품,듀크포지정10/160밀리그램_(1정)
혈압강하작용의약품,듀크포지정10/160밀리그램_(1정)
혈압강하작용의약품,글로포지정10/160밀리그램_(1정)
혈압강하작용의약품,글로포지정10/160밀리그램_(1정)
혈압강하작용의약품,셀트포지정10/160밀리그램_(1정)
혈압강하작용의약품,셀트포지정10/160밀리그램_(1정)
혈압강하작용의약품,브이포지정10/160밀리그램_(1정)
혈압강하작용의약품,브이포지정10/160밀리그램_(1정)
혈압강하작용의약품,듀얼포지정10/160밀리그램_(1정)
혈압강하작용의약품,듀얼포지정10/160밀리그램_(1정)
혈압강하작용의약품,엑스페라정10/160밀리그램_(1정)
혈압강하작용의약품,엑스페라정10/160밀리그램_(1정)
당뇨병용제,글루파콤비정500/80mg(수출명:뉴글리클라메트정500/80 mg)_(1정)
당뇨병용제,글루파콤비정500/80mg(수출명:뉴글리클라메트정500/80 mg)_(1정)
소화성궤양용제,에소메졸캡슐20밀리그램(에스오메프라졸스트론튬사수화물)_(24.6mg/1캡슐)
소화성궤양용제,에소메졸캡슐40밀리그램(에스오메프라졸스트론튬사수화물)_(49.3mg/1캡슐)
당뇨병용제,피오글리온메트정15/850밀리그램_(1정)
당뇨병용제,피오글리온메트정15/850밀리그램_(1정)
당뇨병용제,하이메트정15/850밀리그램_(1정)
당뇨병용제,하이메트정15/850밀리그램_(1정)
당뇨병용제,피오트민정15/850밀리그램_(1정)
당뇨병용제,피오트민정15/850밀리그램_(1정)
당뇨병용제,피오폴민정15/850밀리그램_(1정)
당뇨병용제,피오폴민정15/850밀리그램_(1정)
당뇨병용제,피오비스정15/850밀리그램_(1정)
당뇨병용제,피오비스정15/850밀리그램_(1정)
당뇨병용제,액토존메트정15/850밀리그램_(1정)
당뇨병용제,액토존메트정15/850밀리그램_(1정)
당뇨병용제,피오메포정15/850밀리그램_(1정)
당뇨병용제,피오메포정15/850밀리그램_(1정)
당뇨병용제,"피오엠정15/850밀리그램(피오글리타존염산염,메트포르민염산염)_(1정)"
당뇨병용제,"피오엠정15/850밀리그램(피오글리타존염산염,메트포르민염산염)_(1정)"
당뇨병용제,픽토민정_(1정)
당뇨병용제,픽토민정_(1정)
당뇨병용제,피오토민정15/850밀리그램_(1정)
당뇨병용제,피오토민정15/850밀리그램_(1정)
당뇨병용제,파존메트정15/850밀리그램_(1정)
당뇨병용제,파존메트정15/850밀리그램_(1정)
당뇨병용제,피로메트정15/850밀리그램_(1정)
당뇨병용제,피로메트정15/850밀리그램_(1정)
당뇨병용제,액토핀메트정15/850밀리그램_(1정)
당뇨병용제,액토핀메트정15/850밀리그램_(1정)
당뇨병용제,피오민메트정15/850밀리그램_(1정)
당뇨병용제,피오민메트정15/850밀리그램_(1정)
당뇨병용제,피오글루파정15/850밀리그램_(1정)
당뇨병용제,피오글루파정15/850밀리그램_(1정)
당뇨병용제,유니온메트정15/850밀리그램_(1정)
당뇨병용제,유니온메트정15/850밀리그램_(1정)
당뇨병용제,액티엠메트정15/850mg_(1정)
당뇨병용제,액티엠메트정15/850mg_(1정)
당뇨병용제,케이토스메트정15/850밀리그램_(1정)
당뇨병용제,케이토스메트정15/850밀리그램_(1정)
당뇨병용제,메트피오정15/850밀리그램_(1정)
당뇨병용제,메트피오정15/850밀리그램_(1정)
당뇨병용제,액토스메트정15/850밀리그램_(1정)
당뇨병용제,액토스메트정15/850밀리그램_(1정)
당뇨병용제,대웅피오메트정15/850밀리그램_(1정)
당뇨병용제,대웅피오메트정15/850밀리그램_(1정)
당뇨병용제,글라포민엠정1/500밀리그램_(1정)
당뇨병용제,글라포민엠정1/500밀리그램_(1정)
당뇨병용제,네오마릴엠정1/500밀리그램_(1정)
당뇨병용제,네오마릴엠정1/500밀리그램_(1정)
당뇨병용제,아마릴엠정1/500밀리그램_(1정)
당뇨병용제,아마릴엠정1/500밀리그램_(1정)
해열진통소염제,알모그란정(알모트립탄말산염)_(17.5mg/1정)
정신신경용제,트리도파정200/50/200밀리그램_(1정)
정신신경용제,트리레보정200/50/200mg_(1정)
정신신경용제,스타레보필름코팅정200/50/200밀리그램_(1정)
혈압강하작용의약품,투비카정5/20밀리그램_(1정)
혈압강하작용의약품,투비카정5/20밀리그램_(1정)
혈압강하작용의약품,세라비스정5/20밀리그램_(1정)
혈압강하작용의약품,세라비스정5/20밀리그램_(1정)
혈압강하작용의약품,세비칸정5/20밀리그램_(1정)
혈압강하작용의약품,세비칸정5/20밀리그램_(1정)
혈압강하작용의약품,세비액트정 5/20밀리그램_(1정)
혈압강하작용의약품,세비액트정 5/20밀리그램_(1정)
혈압강하작용의약품,하비카정5/20밀리그램_(1정)
혈압강하작용의약품,하비카정5/20밀리그램_(1정)
혈압강하작용의약품,올딥정5/20밀리그램_(1정)
혈압강하작용의약품,올딥정5/20밀리그램_(1정)
혈압강하작용의약품,맥세비카정5/20밀리그램_(1정)
혈압강하작용의약품,맥세비카정5/20밀리그램_(1정)
혈압강하작용의약품,세비스타정5/20밀리그램_(1정)
혈압강하작용의약품,세비스타정5/20밀리그램_(1정)
혈압강하작용의약품,삼비카정5/20밀리그램_(1정)
혈압강하작용의약품,삼비카정5/20밀리그램_(1정)
혈압강하작용의약품,오로텐션정5/20밀리그램_(1정)
혈압강하작용의약품,오로텐션정5/20밀리그램_(1정)
혈압강하작용의약품,올메사핀정5/20밀리그램_(1정)
혈압강하작용의약품,올메사핀정5/20밀리그램_(1정)
혈압강하작용의약품,세비텍정5/20밀리그램_(1정)
혈압강하작용의약품,세비텍정5/20밀리그램_(1정)
혈압강하작용의약품,에스카정5/20밀리그램_(1정)
혈압강하작용의약품,에스카정5/20밀리그램_(1정)
혈압강하작용의약품,올레스크정5/20밀리그램_(1정)
혈압강하작용의약품,올레스크정5/20밀리그램_(1정)
혈압강하작용의약품,올멕포스정5/20밀리그램_(1정)
혈압강하작용의약품,올멕포스정5/20밀리그램_(1정)
혈압강하작용의약품,세비듀오정5/20밀리그램_(1정)
혈압강하작용의약품,세비듀오정5/20밀리그램_(1정)
혈압강하작용의약품,비바스정5/20밀리그램_(1정)
혈압강하작용의약품,비바스정5/20밀리그램_(1정)
혈압강하작용의약품,두비카정5/20mg_(1정)
혈압강하작용의약품,두비카정5/20mg_(1정)
혈압강하작용의약품,세비로텐정5/20밀리그램_(1정)
혈압강하작용의약품,세비로텐정5/20밀리그램_(1정)
혈압강하작용의약품,"올메로핀정5/20밀리그램(암로디핀베실산염, 올메사르탄메독소밀)_(1정)"
혈압강하작용의약품,"올메로핀정5/20밀리그램(암로디핀베실산염, 올메사르탄메독소밀)_(1정)"
혈압강하작용의약품,올로디핀정5/20밀리그램_(1정)
혈압강하작용의약품,올로디핀정5/20밀리그램_(1정)
혈압강하작용의약품,아몰비카정5/20mg_(1정)
혈압강하작용의약품,아몰비카정5/20mg_(1정)
혈압강하작용의약품,올듀오비정5/20밀리그램_(1정)
혈압강하작용의약품,올듀오비정5/20밀리그램_(1정)
혈압강하작용의약품,올메디핀정5/20mg_(1정)
혈압강하작용의약품,올메디핀정5/20mg_(1정)
혈압강하작용의약품,올메디퀄정5/20밀리그램_(1정)
혈압강하작용의약품,올메디퀄정5/20밀리그램_(1정)
혈압강하작용의약품,파미카정5/20밀리그램_(1정)
혈압강하작용의약품,파미카정5/20밀리그램_(1정)
혈압강하작용의약품,세바코정5/20밀리그램_(1정)
혈압강하작용의약품,세바코정5/20밀리그램_(1정)
혈압강하작용의약품,올세비탄정5/20밀리그램_(1정)
혈압강하작용의약품,올세비탄정5/20밀리그램_(1정)
혈압강하작용의약품,세비원정5/20밀리그램_(1정)
혈압강하작용의약품,세비원정5/20밀리그램_(1정)
혈압강하작용의약품,제이비카정5/20mg_(1정)
혈압강하작용의약품,제이비카정5/20mg_(1정)
혈압강하작용의약품,엠디비카정5/20밀리그램_(1정)
혈압강하작용의약품,엠디비카정5/20밀리그램_(1정)
혈압강하작용의약품,올메핀정5/20밀리그램_(1정)
혈압강하작용의약품,올메핀정5/20밀리그램_(1정)
혈압강하작용의약품,리비카정5/20밀리그램_(1정)
혈압강하작용의약품,리비카정5/20밀리그램_(1정)
혈압강하작용의약품,올메카정5/20밀리그램_(1정)
혈압강하작용의약품,올메카정5/20밀리그램_(1정)
혈압강하작용의약품,뉴비카정5/20mg_(1정)
혈압강하작용의약품,뉴비카정5/20mg_(1정)
혈압강하작용의약품,올스디핀정5/20밀리그램_(1정)
혈압강하작용의약품,올스디핀정5/20밀리그램_(1정)
혈압강하작용의약품,올메듀오정5/20밀리그램_(1정)
혈압강하작용의약품,올메듀오정5/20밀리그램_(1정)
혈압강하작용의약품,로메탄정5/20밀리그램_(1정)
혈압강하작용의약품,로메탄정5/20밀리그램_(1정)
혈압강하작용의약품,세비텐션정5/20밀리그램_(1정)
혈압강하작용의약품,세비텐션정5/20밀리그램_(1정)
혈압강하작용의약품,세비카정 5/20밀리그램_(1정)
혈압강하작용의약품,세비카정 5/20밀리그램_(1정)
혈압강하작용의약품,비카원스정5/20밀리그램_(1정)
혈압강하작용의약품,비카원스정5/20밀리그램_(1정)
혈압강하작용의약품,셀레비카정5/20밀리그램_(1정)
혈압강하작용의약품,셀레비카정5/20밀리그램_(1정)
혈압강하작용의약품,세비테라정5/20밀리그램_(1정)
혈압강하작용의약품,세비테라정5/20밀리그램_(1정)
당뇨병용제,빌다틴정50밀리그램(빌다글립틴)_(50mg/1정)
당뇨병용제,빌브스정50밀리그램(빌다글립틴)_(50mg/1정)
당뇨병용제,빌다글립엠정50밀리그램(빌다글립틴)_(50mg/1정)
당뇨병용제,가브빌다정50밀리그램(빌다글립틴)_(50mg/1정)
당뇨병용제,엠빌다글립틴정50밀리그램(빌다글립틴)_(50mg/1정)
당뇨병용제,힐러스정(빌다글립틴)_(50mg/1정)
당뇨병용제,빌가드정50밀리그램(빌다글립틴)_(50mg/1정)
당뇨병용제,가블리정(빌다글립틴)_(50mg/1정)
당뇨병용제,다야브스정50밀리그램(빌다글립틴)_(50mg/1정)
당뇨병용제,에이브스정50밀리그램(빌다글립틴)_(50mg/1정)
당뇨병용제,가브스정50밀리그램(빌다글립틴)_(50mg/1정)
당뇨병용제,동구빌다글립틴정50밀리그램_(50mg/1정)
당뇨병용제,빌다포트정50밀리그램(빌다글립틴)_(50mg/1정)
당뇨병용제,빌탁스정50밀리그램(빌다글립틴)_(50mg/1정)
당뇨병용제,빌다브스정50밀리그램(빌다글립틴)_(50mg/1정)
당뇨병용제,시타글루정25밀리그램(시타글립틴인산염수화물)_(32.125mg/1정)
당뇨병용제,자누비아정25밀리그램(시타글립틴인산염수화물)_(32.13mg/1정)
당뇨병용제,시타립틴정25밀리그램(시타글립틴인산염수화물)_(32.125mg/1정)
당뇨병용제,시타글루정50밀리그램(시타글립틴인산염수화물)_(64.25mg/1정)
당뇨병용제,자누비아정50밀리그램(시타글립틴인산염수화물)_(64.25mg/1정)
당뇨병용제,시타립틴정50밀리그램(시타글립틴인산염수화물)_(64.25mg/1정)
당뇨병용제,광동시타글립틴인산염수화물정100밀리그램_(0.1285g/1정)
당뇨병용제,스타비아정100mg(시타글립틴인산염수화물)_(0.1285g/1정)
당뇨병용제,시타글루정100밀리그램(시타글립틴인산염수화물)_(0.1285g/1정)
당뇨병용제,자누비아정100밀리그램(시타글립틴인산염수화물)_(0.1285g/1정)
당뇨병용제,시타립틴정100밀리그램(시타글립틴인산염수화물)_(0.1285g/1정)
당뇨병용제,자누리틴에스정100mg(시타글립틴인산염수화물)_(0.1285g/1정)
혈압강하작용의약품,아서틸아르기닌정5밀리그램(페린도프릴아르기닌)_(5mg/1정)
혈압강하작용의약품,아서틸아르기닌정10밀리그램(페린도프릴아르기닌)_(10mg/1정)
지질저하제,뉴바스트정10밀리그램(아토르바스타틴스트론튬오수화물)_(11.595mg/1정)
지질저하제,뉴바스트정20밀리그램(아토르바스타틴스트론튬오수화물)_(23.19mg/1정)
지질저하제,뉴바스트정40밀리그램(아토르바스타틴스트론튬오수화물)_(46.38mg/1정)
지질저하제,뉴바스트정80밀리그램(아토르바스타틴스트론튬오수화물)_(92.76mg/1정)
당뇨병용제,자누메트정50/1000밀리그램_(1정)
당뇨병용제,자누메트정50/1000밀리그램_(1정)
당뇨병용제,자누메트엑스알서방정50/1000밀리그램_(1정)
당뇨병용제,자누메트엑스알서방정50/1000밀리그램_(1정)
혈압강하작용의약품,미카테르플러스정80/25밀리그램_(1정)
혈압강하작용의약품,미카테르플러스정80/25밀리그램_(1정)
혈압강하작용의약품,텔미트렌플러스정80/25밀리그램_(1정)
혈압강하작용의약품,텔미트렌플러스정80/25밀리그램_(1정)
혈압강하작용의약품,텔미스플러스정80/25mg_(1정)
혈압강하작용의약품,텔미스플러스정80/25mg_(1정)
혈압강하작용의약품,미카탄플러스정80/25밀리그램_(1정)
혈압강하작용의약품,미카탄플러스정80/25밀리그램_(1정)
혈압강하작용의약품,코자엑스큐정5/100밀리그램_(1정)
혈압강하작용의약품,코자엑스큐정5/100밀리그램_(1정)
혈압강하작용의약품,아모잘탄정5/100밀리그램_(1정)
혈압강하작용의약품,아모잘탄정5/100밀리그램_(1정)
당뇨병용제,자누메트정50/850밀리그램_(1정)
당뇨병용제,자누메트정50/850밀리그램_(1정)
혈압강하작용의약품,코자엑스큐정5/50밀리그램_(1정)
혈압강하작용의약품,코자엑스큐정5/50밀리그램_(1정)
